Date,IBM,MMM,INTC,DIS,XOM,JPM,HD,GM,AAPL,NKE,MSFT,JNJ,VZ,PFE,MCD,WMT,MRK,UNH,CSCO,KO,TRV,GS,AXP,V,PG,BA,CAT,RTX,DOW,CVX,DJIA
1986-10-16,4.671732,1.70926,0.250835,1.651119,0.472958,1.138453,0.207244,null,0.474473,0.00002,0.077756,0.399373,0.957318,0.004598,1.776236,1.422087,1.573988,0.193539,null,0.124952,1.288274,null,1.4448,null,0.14387,4.677423,0.614213,1.531186,null,0.729012,1836.189941
1986-10-17,4.700657,1.711252,0.250835,1.646277,0.471229,1.128886,0.207244,null,0.474473,0.000019,0.079978,0.400088,0.948303,0.004589,1.754663,1.394358,1.586697,0.187847,null,0.12295,1.264417,null,1.438638,null,0.142649,4.634607,0.612186,1.513277,null,0.724939,1837.040039
1986-10-20,4.637981,1.671454,0.24432,1.626909,0.461718,1.103375,0.202706,null,0.46389,0.000019,0.080533,0.392229,0.92667,0.004541,1.718706,1.378513,1.563097,0.176462,null,0.120947,1.248512,null,1.410914,null,0.164559,4.591794,0.604077,1.486414,null,0.712721,1811.02002
1986-10-21,4.681374,1.669465,0.247577,1.646277,0.460853,1.103375,0.202706,null,0.462126,0.000019,0.083866,0.392943,0.92667,0.004512,1.675559,1.378513,1.55402,0.179308,null,0.120547,1.232608,null,1.398592,null,0.163412,4.591794,0.604077,1.49089,null,0.710685,1805.680054
1986-10-22,4.642803,1.673445,0.250835,1.655961,0.459124,1.096997,0.205731,null,0.458599,0.000019,0.083866,0.396516,0.917655,0.004474,1.668369,1.390397,1.566726,0.182154,null,0.120947,1.256465,null,1.410914,null,0.163986,4.634607,0.595969,1.432688,null,0.696431,1808.349976
1986-10-23,4.686194,1.72717,0.263866,1.699539,0.459124,1.106564,0.208757,null,0.467418,0.000019,0.083866,0.397945,0.924866,0.004579,1.743876,1.437931,1.590328,0.190693,null,0.12335,1.248512,null,1.423236,null,0.167426,4.784456,0.600023,1.468505,null,0.686249,1834.930054
1986-10-24,4.681374,1.71921,0.270381,1.665644,0.459124,1.106564,0.207244,null,0.465654,0.000019,0.08331,0.392229,0.923064,0.004531,1.747471,1.406242,1.583066,0.193539,null,0.120547,1.256465,null,1.401672,null,0.167713,4.805864,0.597996,1.495368,null,0.68014,1832.359985
1986-10-27,4.710301,1.739109,0.273638,1.675329,0.460853,1.096997,0.208757,null,0.479765,0.000019,0.086087,0.396516,0.923064,0.00455,1.741416,1.386436,1.561281,0.193539,null,0.121348,1.24056,null,1.447881,null,0.168859,4.677423,0.600023,1.499846,null,0.688285,1841.819946
1986-10-28,4.65727,1.751048,0.260608,1.680171,0.459124,1.087429,0.210269,null,0.470945,0.000019,0.088031,0.392229,0.921261,0.004589,1.759442,1.414165,1.559465,0.187847,null,0.118945,1.232608,null,1.438638,null,0.168859,4.452648,0.600023,1.531186,null,0.678104,1845.469971
1986-10-29,4.662089,1.739109,0.263866,1.685013,0.454801,1.103375,0.220858,null,0.470945,0.000019,0.085532,0.394372,0.932078,0.004617,1.833373,1.445855,1.564912,0.193539,null,0.117743,1.24056,null,1.420155,null,0.17144,4.527575,0.612186,1.531186,null,0.671995,1851.800049
1986-10-30,4.70548,1.755028,0.267123,1.704381,0.46777,1.122509,0.222371,null,0.483292,0.00002,0.087198,0.39723,0.941092,0.004655,1.870636,1.418126,1.590328,0.196385,null,0.118945,1.280321,null,1.450961,null,0.17316,4.548979,0.624348,1.544617,null,0.710685,1878.369995
1986-10-31,4.768153,1.739109,0.263866,1.699539,0.470364,1.11932,0.222371,null,0.488584,0.000022,0.086087,0.398659,0.964529,0.00456,1.87809,1.422087,1.577618,0.196385,null,0.117343,1.248512,null,1.4448,null,0.172013,4.527575,0.646646,1.535662,null,0.726976,1877.709961
1986-11-03,4.874219,1.735129,0.263866,1.699539,0.479876,1.109752,0.228422,null,0.493876,0.000023,0.087754,0.397945,0.980755,0.004608,1.881816,1.437931,1.597589,0.196385,null,0.118945,1.224655,null,1.460203,null,0.176027,4.495464,0.6507,1.535662,null,0.748927,1894.26001
1986-11-04,4.854933,1.737119,0.280153,1.685013,0.484198,1.138453,0.225397,null,0.504458,0.000022,0.091086,0.399373,0.97715,0.004569,1.885541,1.426048,1.597589,0.193539,null,0.117743,1.216703,null,1.441719,null,0.175453,4.431241,0.648673,1.544617,null,0.757536,1892.439941
1986-11-05,4.920882,1.739109,0.276896,1.694696,0.534893,1.144831,0.223884,null,0.522097,0.000022,0.09664,0.402945,0.975346,0.004627,1.922806,1.414165,1.590328,0.193539,null,0.117743,1.216703,null,1.454041,null,0.176027,4.331717,0.638538,1.620728,null,0.768296,1899.040039
1986-11-06,4.850939,1.739109,0.280153,1.699539,0.531038,1.128886,0.234473,null,0.50975,0.000021,0.098862,0.402231,0.978952,0.004674,1.915352,1.406242,1.575804,0.196385,null,0.118945,1.24056,null,1.447881,null,0.176313,4.504986,0.636511,1.620728,null,0.757536,1891.589966
1986-11-07,4.855934,1.741099,0.276896,1.723749,0.531038,1.132075,0.23296,null,0.504458,0.000021,0.098306,0.39723,0.978952,0.004741,1.922806,1.433971,1.559465,0.193539,null,0.116942,1.24056,null,1.438638,null,0.174307,4.559133,0.634483,1.638637,null,0.7726,1886.530029
1986-11-10,4.920882,1.770946,0.272009,1.733433,0.533929,1.132075,0.231447,null,0.499167,0.000021,0.094418,0.398659,0.982558,0.004732,1.922806,1.445855,1.55402,0.187847,null,0.117343,1.232608,null,1.460203,null,0.173446,4.559133,0.628402,1.63416,null,0.766144,1892.290039
1986-11-11,4.945859,1.774926,0.270381,1.733433,0.539712,1.122509,0.229935,null,0.500931,0.000021,0.094974,0.400088,0.971741,0.004751,1.9079,1.477544,1.557649,0.190693,null,0.118544,1.24056,null,1.457122,null,0.173733,4.504986,0.630429,1.629683,null,0.787664,1895.949951
1986-11-12,4.905891,1.778906,0.263866,1.718907,0.53682,1.135264,0.225397,null,0.516806,0.000021,0.094974,0.400088,0.966333,0.004655,1.87809,1.46566,1.555834,0.193539,null,0.119746,1.220679,null,1.423236,null,0.17574,4.385863,0.620294,1.620728,null,0.791969,1893.699951
1986-11-13,4.790989,1.751048,0.260608,1.665644,0.532002,1.116131,0.220858,null,0.500931,0.00002,0.093585,0.390086,0.957318,0.004579,1.833373,1.426048,1.535865,0.193539,null,0.116542,1.200799,null,1.386269,null,0.17316,4.364206,0.604077,1.593865,null,0.791969,1862.199951
1986-11-14,4.850939,1.757017,0.263866,1.641435,0.534893,1.112941,0.220858,null,0.497403,0.000021,0.094418,0.395087,0.960924,0.004636,1.818467,1.437931,1.524971,0.202077,null,0.118144,1.184893,null,1.39243,null,0.170866,4.375036,0.622321,1.643114,null,0.815642,1873.589966
1986-11-17,4.875917,1.851957,0.267123,1.631751,0.532965,1.096997,0.217833,null,0.513278,0.00002,0.094974,0.420628,0.959121,0.005476,1.837098,1.418126,1.519524,0.196385,null,0.116542,1.184893,null,1.407833,null,0.169146,4.331717,0.614213,1.637699,null,0.815642,1860.52002
1986-11-18,4.815968,1.809383,0.260608,1.563963,0.519472,1.093807,0.213295,null,0.499167,0.00002,0.089975,0.405856,0.948303,0.005283,1.799835,1.386436,1.519524,0.193539,null,0.113739,1.168989,null,1.39243,null,0.165133,4.245081,0.608131,1.579048,null,0.785512,1817.209961
1986-11-19,4.915885,1.81364,0.260608,1.573648,0.519472,1.106564,0.210269,null,0.493876,0.000019,0.093308,0.412853,0.942895,0.005385,1.792382,1.406242,1.474139,0.187847,null,0.113338,1.176942,null,1.349302,null,0.168573,4.26674,0.604077,1.574537,null,0.787664,1826.630005
1986-11-20,4.935871,1.839184,0.267123,1.655961,0.52911,1.112941,0.21632,null,0.497403,0.00002,0.100528,0.419073,0.962726,0.005465,1.829646,1.441893,1.53768,0.190693,null,0.116141,1.208751,null,1.383187,null,0.171153,4.39669,0.624348,1.597094,null,0.800578,1860.660034
1986-11-21,4.925879,1.877501,0.273638,1.714065,0.539712,1.138453,0.214807,null,0.507986,0.00002,0.10386,0.431514,0.995178,0.005602,1.89672,1.485466,1.60122,0.190693,null,0.116542,1.208751,null,1.420155,null,0.17574,4.364206,0.638538,1.615142,null,0.809186,1893.560059
1986-11-24,4.98083,1.915817,0.280153,1.694696,0.537784,1.135264,0.222371,null,0.536208,0.00002,0.112191,0.436956,1.000587,0.005693,1.91908,1.497351,1.60122,0.190693,null,0.129782,1.208751,null,1.423236,null,0.178894,4.472497,0.644619,1.624164,null,0.81349,1906.069946
1986-11-25,5.080747,1.924332,0.289926,1.699539,0.533929,1.141642,0.220858,null,0.567957,0.00002,0.113302,0.434623,1.004192,0.005659,1.915352,1.513195,1.608482,0.193539,null,0.128878,1.208751,null,1.417074,null,0.17746,4.375036,0.642592,1.624164,null,0.804881,1912.119995
1986-11-26,5.035782,1.924332,0.293184,1.689854,0.533929,1.141642,0.225397,null,0.571485,0.000021,0.112191,0.432291,0.991572,0.005602,1.9079,1.49339,1.608482,0.187847,null,0.130687,1.248512,null,1.417074,null,0.178894,4.375036,0.636511,1.597094,null,0.798425,1916.76001
1986-11-28,5.080747,1.907302,0.299699,1.670487,0.533929,1.135264,0.228422,null,0.564429,0.000021,0.110525,0.426071,0.996981,0.005556,1.889267,1.509234,1.604852,0.187847,null,0.132044,1.24056,null,1.417074,null,0.17832,4.418351,0.642592,1.61063,null,0.815642,1914.22998
1986-12-01,5.090739,1.920074,0.306214,1.675329,0.532965,1.154398,0.222371,null,0.566193,0.000022,0.108303,0.422184,0.995178,0.005522,1.885541,1.505273,1.608482,0.185,null,0.129782,1.248512,null,1.423236,null,0.179467,4.353377,0.636511,1.606118,null,0.811337,1912.540039
1986-12-02,5.190653,1.966905,0.302957,1.783445,0.543567,1.195853,0.223884,null,0.585595,0.000022,0.108859,0.435401,1.022221,0.00567,1.915352,1.536962,1.686932,0.193539,null,0.134757,1.296227,null,1.472525,null,0.184914,4.418351,0.630429,1.651233,null,0.82425,1955.569946
1986-12-03,5.140697,1.943491,0.299699,1.783445,0.534893,1.199043,0.226909,null,0.603234,0.000022,0.108026,0.440066,1.020418,0.005784,1.9079,1.548846,1.672263,0.199231,null,0.137018,1.347915,null,1.49717,null,0.18176,4.515815,0.652727,1.633188,null,0.809186,1947.27002
1986-12-04,5.105724,1.949876,0.294813,1.748767,0.530074,1.189476,0.223884,null,0.599706,0.000022,0.109414,0.432291,1.018616,0.005807,1.900448,1.548846,1.683264,0.202077,null,0.139279,1.351892,null,1.503331,null,0.1809,4.526642,0.658809,1.642211,null,0.789817,1939.680054
1986-12-05,5.060763,1.943491,0.286669,1.768584,0.533929,1.173531,0.225397,null,0.617344,0.000021,0.108859,0.431514,1.016812,0.005727,1.885541,1.546956,1.675929,0.199231,null,0.137922,1.332012,null,1.503331,null,0.17832,4.494153,0.660836,1.619652,null,0.787664,1925.060059
1986-12-08,5.105724,1.973292,0.289926,1.768584,0.537784,1.186288,0.220858,null,0.599706,0.00002,0.107748,0.441621,1.05287,0.005727,1.892994,1.550974,1.675929,0.193539,null,0.13747,1.328036,null,1.491008,null,0.178607,4.461669,0.648673,1.633188,null,0.785512,1930.26001
1986-12-09,5.070758,1.962648,0.286669,1.753721,0.53682,1.208287,0.222371,null,0.597942,0.000037,0.107193,0.438511,1.040249,0.005738,1.870636,1.526866,1.672263,0.199231,null,0.139731,1.34394,null,1.478687,null,0.177173,4.472497,0.648673,1.646722,null,0.783361,1916.900024
1986-12-10,5.115717,1.975422,0.289926,1.798308,0.543567,1.218273,0.226909,null,0.613817,0.000036,0.108026,0.445508,1.034841,0.005716,1.900448,1.506776,1.690599,0.202077,null,0.141087,1.335987,null,1.478687,null,0.179754,4.537472,0.636511,1.705372,null,0.804881,1932.930054
1986-12-11,5.115717,1.952005,0.293184,1.7884,0.537784,1.198302,0.223884,null,0.604997,0.000035,0.108859,0.439289,1.015009,0.005647,1.885541,1.494722,1.659427,0.204924,null,0.138374,1.312131,null,1.454041,null,0.180614,4.483324,0.642592,1.709884,null,0.809186,1923.650024
1986-12-12,5.055767,1.952005,0.293184,1.818123,0.550313,1.181659,0.219346,null,0.582068,0.000034,0.104971,0.428403,1.020418,0.005556,1.881816,1.466595,1.642924,0.210616,null,0.137018,1.300202,null,1.429397,null,0.176887,4.44001,0.634483,1.691838,null,0.826403,1912.26001
1986-12-15,5.100728,1.962648,0.293184,1.798308,0.555132,1.158358,0.220858,null,0.589123,0.000033,0.102194,0.431514,1.031235,0.005579,1.848278,1.494722,1.657594,0.20777,null,0.13747,1.296227,null,1.463284,null,0.182047,4.526642,0.644619,1.678303,null,0.819946,1922.810059
1986-12-16,5.120713,1.979678,0.296441,1.793354,0.559951,1.178331,0.229935,null,0.599706,0.000034,0.103305,0.435401,1.049264,0.005556,1.86691,1.534903,1.677764,0.20777,null,0.141087,1.304178,null,1.466364,null,0.184054,4.504986,0.6507,1.69635,null,0.822098,1936.160034
1986-12-17,5.065759,1.973292,0.296441,1.7884,0.552241,1.181659,0.222371,null,0.582068,0.000035,0.104416,0.430736,1.040249,0.005556,1.863183,1.506776,1.659427,0.204924,null,0.139279,1.312131,null,1.450961,null,0.1809,4.472497,0.644619,1.682815,null,0.798425,1918.310059
1986-12-18,5.010806,1.979678,0.296441,1.803262,0.551277,1.188316,0.228422,null,0.583831,0.000036,0.105249,0.425293,1.029433,0.005659,1.881816,1.490704,1.657594,0.20777,null,0.138827,1.312131,null,1.460203,null,0.181187,4.580791,0.648673,1.682815,null,0.794121,1912.819946
1986-12-19,5.000815,1.979678,0.296441,1.7884,0.560915,1.181659,0.225397,null,0.594414,0.000037,0.107748,0.424516,1.045658,0.005636,1.937712,1.567047,1.714435,0.204924,null,0.141992,1.320083,null,1.466364,null,0.182907,4.634935,0.677053,1.714395,null,0.791969,1928.849976
1986-12-22,4.920882,2.000964,0.296441,1.76363,0.561879,1.168344,0.228422,null,0.594414,0.000036,0.108859,0.416741,1.045658,0.005533,1.9079,1.542938,1.729105,0.204924,null,0.142896,1.312131,null,1.463284,null,0.184054,4.667423,0.656782,1.709884,null,0.800578,1926.180054
1986-12-23,4.815968,2.005221,0.283411,1.748767,0.566697,1.158358,0.226909,null,0.594414,0.000035,0.10997,0.412076,1.033038,0.005442,1.863183,1.530885,1.756609,0.204924,null,0.142896,1.296227,null,1.429397,null,0.181474,4.656598,0.6507,1.687326,null,0.789817,1914.369995
1986-12-24,4.875917,2.003093,0.280153,1.723998,0.570552,1.15503,0.226909,null,0.590887,0.000034,0.109692,0.415186,1.078915,0.005545,1.87809,1.506776,1.80795,0.20777,null,0.142444,1.337535,null,1.447881,null,0.182047,4.667423,0.656782,1.705372,null,0.787664,1926.880005
1986-12-26,4.875917,2.005221,0.286669,1.723998,0.566697,1.158358,0.226909,null,0.57854,0.000034,0.109414,0.422184,1.075095,0.005727,1.885541,1.502758,1.899631,0.204924,null,0.140183,1.345791,null,1.516878,null,0.181474,4.667423,0.654755,1.700861,null,0.787664,1930.400024
1986-12-29,4.820964,1.99458,0.280153,1.71409,0.560915,1.15503,0.223884,null,0.571485,0.000034,0.104971,0.412853,1.069366,0.005602,1.855731,1.502758,1.83362,0.204924,null,0.13747,1.329279,null,1.50394,null,0.179467,4.59162,0.6507,1.691838,null,0.789817,1912.119995
1986-12-30,4.830956,1.99032,0.276896,1.679411,0.553204,1.158358,0.219346,null,0.57854,0.000034,0.106082,0.413631,1.05027,0.00559,1.855731,1.486686,1.850124,0.202077,null,0.138827,1.316894,null,1.487769,null,0.177173,4.504986,0.644619,1.678303,null,0.787664,1908.609985
1986-12-31,4.795983,1.986064,0.273638,1.709135,0.540675,1.125073,0.21632,null,0.571485,0.000034,0.107193,0.408189,1.031174,0.005556,1.814741,1.494722,1.817118,0.190693,null,0.136566,1.329279,null,1.465129,null,0.175167,4.42918,0.6507,1.660256,null,0.781208,1895.949951
1987-01-02,4.875917,2.00735,0.276896,1.778491,0.555132,1.141715,0.217833,null,0.576776,0.000034,0.106082,0.419073,1.065547,0.005647,1.848278,1.502758,1.848291,0.196385,null,0.137922,1.345791,null,1.497472,null,0.178034,4.515815,0.652727,1.687326,null,0.791969,1927.310059
1987-01-05,4.940863,2.028637,0.280153,1.88748,0.568625,1.165016,0.23296,null,0.606761,0.000035,0.112191,0.434623,1.075095,0.005795,1.922806,1.538921,1.888629,0.199231,null,0.141992,1.387073,null,1.545986,null,0.182334,4.624105,0.670972,1.705372,null,0.804881,1971.319946
1987-01-06,4.915885,2.037153,0.286669,1.902342,0.566697,1.171673,0.229935,null,0.617344,0.000034,0.113857,0.433069,1.069366,0.005909,1.930258,1.567047,1.870293,0.199231,null,0.141087,1.395329,null,1.57186,null,0.1809,4.418351,0.670972,1.72342,null,0.807034,1974.829956
1987-01-07,4.935871,2.049925,0.302957,1.941974,0.565733,1.184987,0.243549,null,0.631455,0.000034,0.119967,0.433069,1.077005,0.005943,1.926531,1.550974,1.877629,0.199231,null,0.14154,1.411842,null,1.588032,null,0.181187,4.39669,0.66489,1.741465,null,0.817794,1993.949951
1987-01-08,4.910891,2.045667,0.315987,1.932065,0.565733,1.214945,0.237498,null,0.631455,0.000034,0.123855,0.428403,1.082733,0.005989,1.933986,1.538921,1.901464,0.196385,null,0.139731,1.444868,null,1.626843,null,0.183481,4.504986,0.662863,1.759511,null,0.837163,2002.25
1987-01-09,4.885911,2.035023,0.322502,1.922158,0.567661,1.218273,0.235986,null,0.640274,0.000034,0.128853,0.432291,1.094191,0.006,1.930258,1.559011,1.892296,0.196385,null,0.138374,1.444868,null,1.633312,null,0.183767,4.494153,0.677053,1.736953,null,0.839315,2005.910034
1987-01-12,4.810973,2.024378,0.332275,1.93702,0.579227,1.224931,0.229935,null,0.642038,0.000034,0.137184,0.428403,1.09801,0.005989,1.933986,1.546956,1.86846,0.199231,null,0.139279,1.46138,null,1.626843,null,0.185487,4.504986,0.681107,1.718907,null,0.86514,2009.420044
1987-01-13,4.656102,2.005221,0.335533,1.981607,0.581154,1.221602,0.228422,null,0.629691,0.000035,0.133296,0.426071,1.084643,0.005886,1.915352,1.522849,1.855624,0.190693,null,0.137922,1.46138,null,1.623609,null,0.185201,4.559133,0.704031,1.718907,null,0.856532,2012.939941
1987-01-14,4.741033,2.045667,0.363222,2.006377,0.5879,1.221602,0.225397,null,0.679079,0.000036,0.133296,0.435401,1.084643,0.00592,1.892994,1.522849,1.872128,0.187847,null,0.139279,1.46138,null,1.652718,null,0.187208,4.494153,0.714415,1.745976,null,0.873748,2035.01001
1987-01-15,4.795983,2.120171,0.376252,2.001422,0.592719,1.22826,0.237498,null,0.703772,0.000037,0.140517,0.444731,1.094191,0.005955,1.974975,1.510794,1.949141,0.193539,null,0.144705,1.469637,null,1.681826,null,0.192655,4.59162,0.733106,1.795604,null,0.901726,2070.72998
1987-01-16,4.795983,2.1372,0.358336,1.981607,0.601393,1.241574,0.237498,null,0.687898,0.000035,0.137184,0.452506,1.0961,0.005977,1.963796,1.534903,1.994981,0.185,null,0.147418,1.469637,null,1.68506,null,0.223721,4.418351,0.73726,1.777557,null,0.903878,2076.629883
1987-01-19,5.005808,2.188289,0.377881,2.021238,0.606212,1.25156,0.235986,null,0.749632,0.000035,0.142183,0.466501,1.0961,0.005966,1.967521,1.571065,1.998647,0.185,null,0.150584,1.469637,null,1.723871,null,0.223063,4.39669,0.745567,1.759511,null,0.899573,2102.5
1987-01-20,4.905891,2.220221,0.364851,2.065825,0.611031,1.264875,0.235986,null,0.728466,0.000035,0.144405,0.457171,1.09992,0.005943,2.008511,1.579101,1.950974,0.179308,null,0.148323,1.436611,null,1.746511,null,0.224379,4.450837,0.745567,1.795604,null,0.895269,2104.469971
1987-01-21,4.905891,2.20319,0.358336,2.120318,0.604284,1.264875,0.23296,null,0.691426,0.000035,0.150514,0.457171,1.105648,0.005829,1.952616,1.56303,1.960141,0.162231,null,0.148323,1.41597,null,1.762682,null,0.223721,4.418351,0.73103,1.786581,null,0.869444,2094.070068
1987-01-22,5.090739,2.281952,0.381139,2.2194,0.616813,1.271531,0.237498,null,0.740813,0.000035,0.16551,0.466501,1.117106,0.006069,2.028527,1.615265,2.005981,0.167923,null,0.153749,1.420099,null,1.795025,null,0.231617,4.450837,0.726876,1.768534,null,0.890966,2145.669922
1987-01-23,5.045776,2.158488,0.382768,2.08564,0.611031,1.271531,0.245062,null,0.709064,0.000035,0.149959,0.466501,1.119016,0.006034,2.021056,1.627318,1.96931,0.17077,null,0.151488,1.453124,null,1.788558,null,0.223721,4.44001,0.695724,1.754999,null,0.860836,2101.52002
1987-01-26,5.085742,2.192547,0.372995,2.169859,0.621632,1.264875,0.242037,null,0.702009,0.000034,0.152736,0.468056,1.122835,0.007124,2.062774,1.595174,1.965642,0.165077,null,0.151941,1.428355,null,1.759449,null,0.228656,4.418351,0.693647,1.732441,null,0.873748,2107.280029
1987-01-27,5.170673,2.235121,0.381139,2.179766,0.630306,1.281517,0.252626,null,0.744341,0.000035,0.158845,0.482829,1.119016,0.007342,2.101257,1.619282,2.007816,0.165077,null,0.154654,1.46138,null,1.804728,null,0.229643,4.299229,0.710262,1.773046,null,0.893117,2150.449951
1987-01-28,5.195652,2.243635,0.387654,2.179766,0.63127,1.271531,0.261702,null,0.781381,0.000035,0.1594,0.482829,1.126653,0.007505,2.089712,1.6233,2.049989,0.156539,null,0.155106,1.444868,null,1.795025,null,0.230959,4.277571,0.708185,1.782069,null,0.884509,2163.389893
1987-01-29,5.140697,2.218091,0.374624,2.189675,0.632234,1.258217,0.263215,null,0.763743,0.000036,0.152736,0.475054,1.122835,0.007423,2.124348,1.591156,1.998647,0.159385,null,0.154654,1.46138,null,1.79826,null,0.229972,4.353377,0.714415,1.791092,null,0.886661,2160.01001
1987-01-30,5.145689,2.20319,0.4072,2.239215,0.638016,1.248231,0.264728,null,0.783145,0.000036,0.162455,0.470389,1.140021,0.007369,2.147439,1.559011,2.016984,0.159385,null,0.154201,1.510918,null,1.759449,null,0.231617,4.353377,0.722722,1.782069,null,0.912486,2158.040039
1987-02-02,5.285576,2.218091,0.452806,2.234261,0.645727,1.244903,0.270778,null,0.788437,0.000038,0.162177,0.473499,1.140021,0.007478,2.178227,1.627318,2.038987,0.17077,null,0.155558,1.527431,null,1.772386,null,0.22734,4.320887,0.739337,1.768534,null,0.912486,2179.419922
1987-02-03,5.315549,2.20106,0.456064,2.259031,0.643799,1.241574,0.273804,null,0.783145,0.000039,0.1594,0.478941,1.138111,0.007478,2.189773,1.631336,2.027985,0.179308,null,0.154654,1.486149,null,1.730339,null,0.228327,4.331717,0.768412,1.754999,null,0.890966,2168.449951
1987-02-04,5.400479,2.198932,0.451177,2.303617,0.70877,1.258217,0.279855,null,0.77609,0.00004,0.159956,0.487493,1.141931,0.007478,2.205166,1.631336,2.020651,0.187847,null,0.155558,1.510918,null,1.736809,null,0.22734,4.426273,0.770488,1.768534,null,0.936158,2191.22998
1987-02-05,5.654549,2.196804,0.452806,2.293709,0.714043,1.301489,0.284393,null,0.760215,0.000039,0.158845,0.490604,1.141931,0.007478,2.193621,1.663481,2.009649,0.196385,null,0.153749,1.564585,null,1.756213,null,0.226353,4.426273,0.785026,1.818161,null,0.981639,2201.48999
1987-02-06,5.60807,2.196804,0.456064,2.2194,0.709824,1.288175,0.288931,null,0.761979,0.000039,0.153013,0.489048,1.138111,0.007491,2.189773,1.671516,2.004148,0.190693,null,0.152845,1.572841,null,1.733574,null,0.225695,4.404303,0.774642,1.840719,null,0.974884,2186.870117
1987-02-09,5.525445,2.220221,0.456064,2.179766,0.70666,1.281517,0.288931,null,0.742577,0.000038,0.151625,0.483606,1.120925,0.007464,2.155137,1.667499,1.998647,0.193539,null,0.151036,1.568713,null,1.759449,null,0.227669,4.404303,0.766335,1.831696,null,0.945615,2176.73999
1987-02-10,5.509953,2.207447,0.459321,2.169859,0.705605,1.25156,0.28288,null,0.744341,0.000037,0.15218,0.478941,1.09801,0.007396,2.116651,1.631336,1.97481,0.190693,null,0.150584,1.560457,null,1.743277,null,0.226682,4.415285,0.760105,1.81365,null,0.927604,2158.040039
1987-02-11,5.535776,2.230864,0.496783,2.204536,0.702441,1.258217,0.278342,null,0.797256,0.000039,0.1594,0.497601,1.0961,0.007464,2.135894,1.631336,1.960141,0.190693,null,0.155558,1.634765,null,1.749745,null,0.226353,4.426273,0.770488,1.818161,null,0.902838,2171.959961
1987-02-12,5.478973,2.235121,0.472352,2.254077,0.681347,1.25156,0.285906,null,0.827241,0.000041,0.170508,0.498379,1.073185,0.007505,2.135894,1.659462,1.996813,0.176462,null,0.155558,1.593482,null,1.765918,null,0.223721,4.404303,0.772566,1.840719,null,0.887077,2165.780029
1987-02-13,5.556433,2.215962,0.472352,2.318479,0.683456,1.27486,0.287418,null,0.876629,0.000039,0.168842,0.513928,1.069366,0.007695,2.158984,1.687588,2.046321,0.185,null,0.157819,1.609995,null,1.785323,null,0.226353,4.404303,0.787103,1.862524,null,0.909592,2183.350098
1987-02-17,5.716514,2.247893,0.485382,2.377927,0.696113,1.27486,0.301033,null,0.936599,0.00004,0.169953,0.536476,1.080824,0.008321,2.212863,1.719734,2.112331,0.193539,null,0.160985,1.700816,null,1.833838,null,0.233591,4.459219,0.799564,1.90795,null,0.927604,2237.48999
1987-02-18,5.701022,2.260665,0.482125,2.333342,0.700331,1.281517,0.293469,null,0.896031,0.000039,0.1594,0.541141,1.090372,0.008103,2.247499,1.699644,2.073826,0.193539,null,0.16415,1.717329,null,1.820899,null,0.233591,4.547085,0.79541,1.90795,null,0.900586,2237.629883
1987-02-19,5.747497,2.262793,0.485382,2.34325,0.686621,1.318132,0.294982,null,0.880157,0.000039,0.152736,0.532589,1.105648,0.008117,2.332164,1.703661,2.167339,0.182154,null,0.16415,1.808148,null,1.827368,null,0.232604,4.65692,0.791256,1.885237,null,0.884826,2244.090088
1987-02-20,5.768156,2.222348,0.459321,2.338295,0.686621,1.308146,0.293469,null,0.864282,0.000039,0.151069,0.525591,1.128563,0.008062,2.309074,1.751879,2.193011,0.187847,null,0.164602,1.791636,null,1.807963,null,0.228985,4.645936,0.778796,1.93975,null,0.871317,2235.23999
1987-02-23,5.923072,2.289046,0.454435,2.328387,0.675018,1.238247,0.287418,null,0.89074,0.000039,0.160511,0.552948,1.107558,0.007859,2.285983,1.743842,2.174675,0.185,null,0.16008,1.770996,null,1.772386,null,0.225695,4.645936,0.772566,1.948835,null,0.862311,2216.540039
1987-02-24,5.907578,2.29356,0.469094,2.318479,0.661307,1.248231,0.287418,null,0.924252,0.000038,0.168287,0.56544,1.10183,0.007886,2.289831,1.759915,2.235184,0.185,null,0.160532,1.75861,null,1.79179,null,0.224708,4.645936,0.755951,1.971548,null,0.848802,2223.280029
1987-02-25,5.855943,2.302591,0.491897,2.328387,0.654979,1.22826,0.275317,null,0.975404,0.000038,0.16551,0.56544,1.105648,0.008022,2.324468,1.771969,2.275525,0.17077,null,0.163246,1.775122,null,1.775619,null,0.225366,4.766753,0.768412,1.971548,null,0.86006,2226.23999
1987-02-26,5.757826,2.286788,0.495155,2.283801,0.657088,1.211617,0.278342,null,0.975404,0.000038,0.171619,0.56544,1.094191,0.007967,2.347558,1.743842,2.248019,0.17077,null,0.161437,1.75861,null,1.882352,null,0.224379,4.755772,0.764258,1.967006,null,0.878071,2216.679932
1987-02-27,5.762989,2.302591,0.495155,2.353157,0.661307,1.238247,0.288931,null,0.987751,0.000043,0.170508,0.5746,1.105648,0.007927,2.347558,1.759915,2.262689,0.173616,null,0.162341,1.766866,null,1.914694,null,0.228327,4.766753,0.762181,1.985177,null,0.89158,2223.98999
